key,translation,locale
measurement_units.standard.gbga.name,Gb γαλόνι,el_GR
measurement_units.standard.dgeu.name,Ισοδύναμο ντίζελ γαλόνι,el_GR
measurement_units.standard.celi.name,Εκατοστόλιτρο,el_GR
measurement_units.standard.cbme.name,Κυβικό μέτρο,el_GR
measurement_units.standard.busl.name,Βατσέλι,el_GR
measurement_units.standard.bdft.name,Σκάφους,el_GR
measurement_units.standard.bcuf.name,Δισεκατομμύρια κυβικά πόδια,el_GR
measurement_units.standard.barl.name,Βαρέλι,el_GR
measurement_units.standard.area.sqya.name,Τετραγωνική αυλή,el_GR
measurement_units.standard.area.sqmi.name,Τετραγωνικό μίλι,el_GR
measurement_units.standard.area.sqki.name,Τετραγωνικό χιλιόμετρο,el_GR
measurement_units.standard.area.sqin.name,Τετράγωνο ίντσα,el_GR
measurement_units.standard.area.sqfo.name,Τετραγωνικό πόδι,el_GR
measurement_units.standard.area.smil.name,Τετράγωνο χιλιοστό,el_GR
measurement_units.standard.area.smet.name,Τετραγωνικό μέτρο,el_GR
measurement_units.standard.area.scmt.name,Τετραγωνικό εκατοστό,el_GR
measurement_units.standard.area.hect.name,Εκτάριο,el_GR
measurement_units.standard.area.ares.name,Είναι,el_GR
measurement_units.standard.area.acre.name,Στρέμμα,el_GR
measurement_units.recommendation.suggestion,Θα θέλατε να προσθέσετε,el_GR
measurement_units.recommendation.min-violation,Οι ελάχιστες απαιτήσεις ποσότητας για το προϊόν δεν πληρούνται,el_GR
measurement_units.recommendation.max-violation,Οι μέγιστες απαιτήσεις ποσότητας για το προϊόν δεν πληρούνται,el_GR
measurement_units.recommendation.between-units-info,Η ποσότητα που έχετε επιλέξει είναι μεταξύ 2 μονάδων βάσης,el_GR
measurement_units.new-price,Νέα τιμή,el_GR
measurement_units.item.name,Είδος,el_GR
mail.trans.shipping_confirmation.title,Η παραγγελία σας είναι στο δρόμο προς εσάς,el_GR
mail.trans.shipping_confirmation.subtitle,"Θα θέλαμε να σας ενημερώσουμε ότι η παραγγελία σας ή τα μέρη της παραγγελίας σας έχουν αποσταλεί. Σε περίπτωση μερικών παραδόσεων, θα λάβετε μια ξεχωριστή ειδοποίηση για κάθε παράδοση. Μόλις ο πωλητής έχει κάνει το τιμολόγιο διαθέσιμο, θα το βρείτε στον λογαριασμό σας στον πελάτη κάτω από τις παραγγελίες μου.",el_GR
mail.trans.restore_password.title,Νέος κωδικός πρόσβασης για τον λογαριασμό σας στο Spryker Back Office,el_GR
mail.trans.restore_password.subtitle,"Κάποιος έχει ζητήσει έναν νέο κωδικό πρόσβασης για το λογαριασμό σας Spryker Back Office. Αν δεν ήταν εσύ, παρακαλώ αγνοήστε αυτό το μήνυμα ηλεκτρονικού ταχυδρομείου. Εάν ήταν εσύ, ακολουθήστε τις οδηγίες στο παρακάτω κουμπί",el_GR
mail.trans.restore_password.change_password,Αλλαξε κωδικό,el_GR
mail.trans.order_shipped.title,Η παραγγελία σας είναι στο δρόμο της!,el_GR
mail.trans.order_in_processing.title,Νέα τάξη μόλις τοποθετήθηκε,el_GR
mail.trans.order_confirmation.title,Ευχαριστούμε για την παραγγελία σας!,el_GR
mail.trans.order_confirmation.subtitle,"Μόλις το πακέτο σας είναι στο δρόμο σας, θα λάβετε μια ξεχωριστή επιβεβαίωση αποστολής από εμάς μέσω ηλεκτρονικού ταχυδρομείου. Σε περίπτωση μερικών παραδόσεων, θα λάβετε μια ξεχωριστή ειδοποίηση για κάθε παράδοση. Για να δείτε την παραγγελία σας, επισκεφθείτε την ενότητα ""My Borders"" του MyWorld.com.",el_GR
mail.trans.order.tracking_code,Παρακολούθηση,el_GR
mail.trans.order.taxes,Φόροι,el_GR
mail.trans.order.subtotal,Υποστηρικτική συμπεριλ. ΔΕΞΑΜΕΝΗ,el_GR
mail.trans.order.stock_name,Πουλήθηκε από:,el_GR
mail.trans.order.shipment_for_number.part2,του,el_GR
mail.trans.order.shipment_for_number.part1,Αποστολή,el_GR
mail.trans.order.shipment_costs_total,Αποστολή. ΔΕΞΑΜΕΝΗ,el_GR
mail.trans.order.requested_delivery_date,Ζητήθηκε η ημερομηνία παράδοσης,el_GR
mail.trans.order.quantity,Ποσό,el_GR
mail.trans.order.payment_method,Μέθοδος πληρωμής,el_GR
mail.trans.order.order_reference,Αριθμός παραγγελίας,el_GR
mail.trans.order.order_details,Λεπτομέρειες Παραγγελίας,el_GR
mail.trans.order.order_date,Ημερομηνία παραγγελίας,el_GR
mail.trans.order.grand_total,Συνολική εντολή συμπεριλαμβανομένου. ΔΕΞΑΜΕΝΗ,el_GR
mail.trans.order.discounts_total,Εκπτωση,el_GR
mail.trans.order.delivery_method,Μέθοδος παράδοσης,el_GR
mail.trans.order.delivery_address.company_data,Δεδομένα εταιρείας:,el_GR
mail.trans.order.delivery_address,Διεύθυνση παράδοσης,el_GR
mail.trans.order.billing_address,διεύθυνση χρέωσης,el_GR
mail.trans.newsletter_unsubscribed.title,Λυπάμαι που σε βλέπω να φεύγεις...,el_GR
mail.trans.newsletter_unsubscribed.subtitle,Η διεύθυνση ηλεκτρονικού ταχυδρομείου σας έχει καταγραφεί από το ενημερωτικό δελτίο Spryker Shop. Μπορείτε πάντα να διαχειριστείτε τη συνδρομή σας στο προφίλ του πελάτη σας.,el_GR
mail.trans.newsletter_subscribed.title,Είμαστε ενθουσιασμένοι που έχετε εγγραφεί για το ενημερωτικό μας δελτίο.,el_GR
mail.trans.newsletter_subscribed.subtitle,Θα κάνουμε το καλύτερο δυνατό για να παραδώσουμε τις πιο σχετικές και συναρπαστικές ειδήσεις και ενημερώσεις.,el_GR
mail.trans.header.shop_name,Spryker κατάστημα,el_GR
mail.trans.gift_card_usage.title,Μόλις χρησιμοποιούσατε μια κάρτα δώρων!,el_GR
mail.trans.gift_card_usage.subtitle,Ο κωδικός κάρτας δώρων σας είναι,el_GR
mail.trans.gift_card_delivery.title,"Αγαπητέ πελάτη, Σας ευχαριστούμε που αγοράσατε μια κάρτα δώρων στο κατάστημά μας.",el_GR
mail.trans.gift_card_delivery.subtitle,Ο κωδικός κάρτας δώρων σας είναι,el_GR
mail.trans.footer.your_team,Η ομάδα MyWorld.com,el_GR
mail.trans.footer.shopping_experience,Ανυπομονούμε την επόμενη επίσκεψή σας!,el_GR
mail.trans.footer.shop_zip_code,#VALUE!,el_GR
mail.trans.footer.shop_phone,#ERROR!,el_GR
mail.trans.footer.shop_name,Spryker Systems GmbH,el_GR
mail.trans.footer.shop_city,Βερολίνο,el_GR
mail.trans.footer.shop_address,Julie-Wolfthorn-Strasse 1,el_GR
mail.trans.footer.if_you_have_further_questions,"Εάν έχετε περαιτέρω ερωτήσεις, επικοινωνήστε με την υπηρεσία εξυπηρέτησης πελατών σας στο",el_GR
mail.trans.footer.for_more_information,"Για περισσότερες πληροφορίες σχετικά με το δικαίωμα απόσυρσης και τους όρους και τις προϋποθέσεις, κάντε κλικ στο όνομα του πωλητή στην κορυφή. Έχετε περισσότερες ερωτήσεις; Στη συνέχεια, είστε σίγουροι ότι θα βρείτε τις σωστές απαντήσεις στην περιοχή εξυπηρέτησης.",el_GR
mail.trans.footer.contact_email_address,info@spryker.com,el_GR
mail.trans.customer_restored_password_confirmation.title,Ο κωδικός πρόσβασής σας άλλαξε με επιτυχία,el_GR
mail.trans.customer_restore_password.title,Νέος κωδικός πρόσβασης για το λογαριασμό Spryker Shop,el_GR
mail.trans.customer_restore_password.subtitle,"Κάποιος έχει ζητήσει έναν νέο κωδικό πρόσβασης για το λογαριασμό Spryker Shop. Αν αυτό δεν ήταν εσύ, παρακαλώ αγνοήστε αυτό το μήνυμα ηλεκτρονικού ταχυδρομείου. Εάν ήσασταν, ακολουθήστε τις οδηγίες στο παρακάτω κουμπί.",el_GR
mail.trans.customer_restore_password.change_password,Αλλαξε κωδικό,el_GR
mail.trans.customer_registration.title,Σας ευχαριστούμε που εγγραφείτε με το Spryker Shop!,el_GR
mail.trans.customer_registration.registration_success,Η εγγραφή σας στο Spryker Shop ήταν επιτυχής!,el_GR
mail.trans.customer_registration.confirmation_link,Επικύρωση της διεύθυνσης ηλεκτρονικού ταχυδρομείου σας,el_GR
mail.trans.customer_registration.change_info,"Μπορείτε να αλλάξετε τις πληροφορίες σας (Διεύθυνση παράδοσης, διεύθυνση ηλεκτρονικού ταχυδρομείου, κωδικός πρόσβασης κ.λπ.) στο λογαριασμό μου",el_GR
mail.trans.customerRegistration.confirmationLink,Επικύρωση της διεύθυνσης ηλεκτρονικού ταχυδρομείου σας,el_GR
mail.trans.company_status.title,Η κατάσταση της εταιρείας σας έχει αλλάξει σε,el_GR
mail.trans.common.my_account,Ο λογαριασμός μου,el_GR
mail.trans.common.hello_for_first_name,γεια σας,el_GR
mail.trans.common.go_to_shop,Πηγαίνετε στο κατάστημα,el_GR
mail.trans.availability_notification_unsubscribed.title.part2,ακυρώθηκε,el_GR
mail.trans.availability_notification_unsubscribed.title.part1,Η συνδρομή σας στο,el_GR
mail.trans.availability_notification_unsubscribed.subtitle,Δεν θα ειδοποιηθείτε όταν το προϊόν είναι και πάλι διαθέσιμο.,el_GR
mail.trans.availability_notification_subscription.title,Μόλις ενημερώσαμε την ομάδα αγοράς μας για τη συνδρομή σας!,el_GR
mail.trans.availability_notification_subscription.subtitle,Θα λάβετε ένα μήνυμα ηλεκτρονικού ταχυδρομείου όταν το προϊόν είναι διαθέσιμο ξανά.,el_GR
mail.trans.availability_notification.title.part2,είναι διαθέσιμη ξανά!,el_GR
mail.trans.availability_notification.subtitle,Η αναμονή τελείωσε! Προσθέστε αυτό το προϊόν στο καλάθι σας τώρα.,el_GR
mail.shipping.confirmation.subject,Η παραγγελία myworld.com %idorder% έχει σταλεί,el_GR
mail.sender.name,Spryker no-απάντηση,el_GR
mail.sender.email,noreply@demo-spryker.com,el_GR
mail.order_invoice.subject,Τιμολόγιο για τη σειρά myworld.com %idorder%,el_GR
mail.order.shipped.text,Η παραγγελία σας είναι ήδη στο δρόμο της.,el_GR
mail.order.shipped.subject,Η παραγγελία σας %orderReference% είναι στο δρόμο του,el_GR
mail.order.shipped.salutation,γεια σας,el_GR
mail.order.shipped.price_including_tax,Συνολική τιμή συμπεριλαμβανομένων των φόρων,el_GR
mail.order.shipped.order_number,Αριθμός παραγγελίας,el_GR
mail.order.shipped.footer.text_line_2,Το κατάστημα spryker σας,el_GR
mail.order.shipped.footer.text_line_1,Να έχεις μια υπέροχη μέρα!,el_GR
mail.order.shipped.details,Λεπτομέρειες σχετικά με την παραγγελία σας,el_GR
mail.order.shipped.date,Ημερομηνία παραγγελίας,el_GR
mail.order.in-processing.subject,Νέα τάξη μόλις τοποθετήθηκε,el_GR
mail.order.confirmation.text_line_3,"Ελπίζουμε να σας αρέσει η παραγγελία σας. Σε περίπτωση που αλλάξετε γνώμη, μπορείτε να επιστρέψετε εντός 14 ημερών.",el_GR
mail.order.confirmation.text_line_2,Γράφουμε για να σας ενημερώσουμε ότι έχουμε την παραγγελία σας. Θα λάβετε μια αποστολή επιβεβαίωση μέσω ηλεκτρονικού ταχυδρομείου από εμάς μόλις αποσταλεί η παραγγελία.,el_GR
mail.order.confirmation.text_line_1,Σας ευχαριστούμε για τα ψώνια στο Spryker Shop!,el_GR
mail.order.confirmation.subject,Το myworld.com παραγγείλετε %idorder%,el_GR
mail.order.confirmation.shipping_method,Μέθοδος αποστολής,el_GR
mail.order.confirmation.shipping_address,Διεύθυνση παράδοσης,el_GR
mail.order.confirmation.shipment_number,Αριθμός αποστολής,el_GR
mail.order.confirmation.shipment_details,Λεπτομέρειες αποστολής,el_GR
mail.order.confirmation.salutation,γεια σας,el_GR
mail.order.confirmation.products_in_shipment,Προϊόντα με αποστολή,el_GR
mail.order.confirmation.product_title,Τίτλος προϊόντος,el_GR
mail.order.confirmation.price_including_tax,Συνολική τιμή συμπεριλαμβανομένων των φόρων,el_GR
mail.order.confirmation.order_number,Αριθμός παραγγελίας,el_GR
mail.order.confirmation.item_sku,Artikel sku,el_GR
mail.order.confirmation.item_quantity,Ποσότητα στοιχείου,el_GR
mail.order.confirmation.item_price_including_tax,"Συνολική τιμή του στοιχείου, συμπεριλαμβανομένων των φόρων",el_GR
mail.order.confirmation.footer.text_line_2,Το κατάστημα spryker σας,el_GR
mail.order.confirmation.footer.text_line_1,Να έχεις μια υπέροχη μέρα!,el_GR
mail.order.confirmation.details,Λεπτομέρειες σχετικά με την παραγγελία σας,el_GR
mail.order.confirmation.delivery_date,Ζητήθηκε η ημερομηνία παράδοσης,el_GR
mail.order.confirmation.date,Ημερομηνία παραγγελίας,el_GR
mail.order.confirmation.billing_address,Διεύθυνση χρέωσης,el_GR
mail.newsletter.unsubscribed.text,"Η διεύθυνση ηλεκτρονικού ταχυδρομείου σας έχει καταγραφεί από το ενημερωτικό δελτίο Spryker Shop, αλλά μπορείτε πάντα να διαχειρίζεστε τη συνδρομή σας στο προφίλ του πελάτη σας.",el_GR
mail.newsletter.unsubscribed.subject,Λυπάμαι που σε βλέπω να φεύγεις…,el_GR
mail.newsletter.subscribed.text,Είμαστε ενθουσιασμένοι που έχετε εγγραφεί για το νέο μας. Θα κάνουμε το καλύτερο δυνατό για να σας παραδώσουμε τα πιο συναφείς και συναρπαστικές ειδήσεις και ενημερώσεις.,el_GR
mail.newsletter.subscribed.subject,Καλώς ήλθατε στο Newsletter Spryker,el_GR
mail.newsletter.subscribed.footer.text,Ανυπομονούμε την επόμενη επίσκεψή σας!,el_GR
mail.giftCard.usage.subject,Σας ευχαριστούμε για τη χρήση μιας κάρτας δώρων!,el_GR
mail.giftCard.delivery.text,"Αγαπητέ πελάτη, σας ευχαριστώ που αγοράζετε μια κάρτα δώρων στο κατάστημά μας. Ο κωδικός κάρτας δώρων σας είναι:",el_GR
mail.giftCard.delivery.subject,Η κάρτα δώρων σας!,el_GR
mail.customer.restore_password_confirmation.text,Ο κωδικός πρόσβασής σας άλλαξε με επιτυχία!,el_GR
mail.customer.restore_password_confirmation.subject,Ο κωδικός πρόσβασής σας άλλαξε με επιτυχία!,el_GR
mail.customer.restore_password.text,"""Κάποιος έχει ζητήσει έναν νέο κωδικό πρόσβασης για τον λογαριασμό Spryker Shop. Αν δεν είστε εσείς, απλά αγνοήστε αυτό το μήνυμα ηλεκτρονικού ταχυδρομείου. Αν είστε εσείς, ακολουθήστε τον σύνδεσμο Bellow:""",el_GR
mail.customer.restore_password.subject,Νέος κωδικός πρόσβασης για το λογαριασμό Spryker Shop,el_GR
mail.customer.registration.text,Σας ευχαριστούμε που εγγραφείτε με το Spryker Shop!,el_GR
mail.customer.registration.subject,Σας ευχαριστούμε που εγγραφείτε με το Spryker Shop!,el_GR
mail.company.user.invitation.subject,Πρόσκληση,el_GR
mail.company.user.invitation.body.text,"Hi %name%, έχετε κληθεί να συμμετάσχετε σε έναν λογαριασμό εταιρείας στο κατάστημα spryker demo, ακολουθήστε αυτόν τον σύνδεσμο %invitationlink% για να ολοκληρώσετε την εγγραφή σας",el_GR
mail.company.user.invitation.body.html,"Hi %name%, έχετε καλέσει να συμμετάσχετε σε έναν λογαριασμό εταιρείας στο spryker demo-hop, παρακαλώ ακολουθήστε αυτό το <a href=""%invitationlink%""> link </ a > Για να ολοκληρώσετε την εγγραφή σας",el_GR
mail.company.status.text,Η εταιρεία σας έχει αλλάξει την κατάσταση σε:,el_GR
mail.company.status.subject,Η εταιρεία σας έχει αλλάξει την κατάσταση,el_GR
mail.company.status.pending,Αναμονή για έγκριση,el_GR
mail.company.status.denied,Αρνήσιος,el_GR
mail.company.status.approved,Εγκεκριμένος,el_GR
jumbotron.tablets.link,/ en / Υπολογιστές / δισκία,el_GR
jumbotron.smartphones.link,/ EN / TELECOM - & - Πλοήγηση / Smartphones,el_GR
jumbotron.smart_watches.link,/ en / smart-wearables / smartwatches,el_GR
item,Είδος,el_GR
invoice.order.tax_amount,Συμπεριλ. ΔΕΞΑΜΕΝΗ,el_GR
invoice.order.number,Παρατηρήστε την αναφορά,el_GR
invoice.order.item.sku,Σκι,el_GR
invoice.order.item.quantity,ΠΟΣΟΤΗΤΑ,el_GR
invoice.order.item.product_name,ΟΝΟΜΑΣΙΑ ΠΡΟΪΟΝΤΟΣ,el_GR
invoice.order.item.price_total,Συνολικό στοιχείο,el_GR
invoice.order.item.price,ΤΙΜΗ ΠΡΟΙΟΝΤΟΣ,el_GR
invoice.order.grand_total,ΣΥΝΟΛΟ,el_GR
invoice.order.expenses.total,Εξοδα αποστολής,el_GR
invoice.order.address.shipping,Διεύθυνση αποστολής,el_GR
invoice.order.address.billing,Διεύθυνση χρέωσης,el_GR
invoice.header,Τιμολόγιο,el_GR
invoice.customer.number,Αναφορά πελάτη,el_GR
invoice.created.at,Την ημερομηνία του τιμολογίου,el_GR
invoice.company.contact.information,#ERROR!,el_GR
invoice.company.bank.information,Όνομα τράπεζας <br/> IBAN 1234 5678 9123 4567 89 <br/> BIC 12345678 <br/> Handelsregister ABC123456 <br /> Steuernummer 12/345/6789,el_GR
invoice.company.address,Spryker Systems GmbH <br/> Julie-WolfThorn-Straße 1 <br /> 10115 Βερολίνο / Γερμανία,el_GR
homepage.carousel.previous,Προηγούμενος,el_GR
homepage.carousel.next,Επόμενο,el_GR
global.spryker.shop,myworld.com,el_GR
global.spryker.motto,Τεχνολογία με ποιότητα,el_GR
global.social,Μεσα ΚΟΙΝΩΝΙΚΗΣ ΔΙΚΤΥΩΣΗΣ,el_GR
global.shipment_providers,Εμπορικοί πάροχοι αποστολής,el_GR
global.search.suggestions,Προτάσεις αναζήτησης,el_GR
global.search.suggestion.see_all_products,Δείτε όλα τα προϊόντα,el_GR
global.search.suggestion.no_result,Δεν βρέθηκε τίποτα…,el_GR
global.search.suggestion.in_products,Προϊόντα,el_GR
global.search.suggestion.in_cms,Σελίδες,el_GR
global.search.suggestion.in_categories,Κατηγορία,el_GR
global.search.spellingSuggestion,Εννοείς,el_GR
global.search.results.view,Θέα,el_GR
global.search.results,Αποτελέσματα αναζήτησης,el_GR
global.search.pages,Σελίδες,el_GR
global.search,Αναζήτηση,el_GR
global.register,Κάνε εγγραφή τώρα,el_GR
global.recover.password,Ανάκτηση κωδικού πρόσβασης,el_GR
global.quantity_symbol,Χ,el_GR
global.permission.failed,Αυτή η ενέργεια απαγορεύεται,el_GR
global.payment_providers,Πάροχοι πληρωμών,el_GR
global.password,Κωδικός πρόσβασης,el_GR
global.partners,Συνεργάτες,el_GR
global.order.descendent,Z-a,el_GR
global.order.ascendent,A-z,el_GR
global.no_image_available,Μη διαθέσιμη εικόνα,el_GR
global.newsletter,Ενημερωτικό δελτίο,el_GR
global.login,Σύνδεση,el_GR
global.home,Σπίτι,el_GR
global.header.services,Υπηρεσίες MyWorld,el_GR
global.header.categories,Όλες οι κατηγορίες,el_GR
global.get_in_touch,Ερχομαι σε επαφή,el_GR
global.email.address,Διεύθυνση ηλεκτρονικού ταχυδρομείου,el_GR
global.create.account,Δημιουργήστε λογαριασμό,el_GR
global.company,Εταιρία,el_GR
global.close,Κλείσε,el_GR
global.categories,Όλες οι κατηγορίες,el_GR
global.cashback,Επιστροφή χρημάτων,el_GR
global.cart,Καροτσάκι,el_GR
global.button.more,Περισσότερο,el_GR
global.button.less,Πιο λιγο,el_GR
global.benefit.warranty,3 χρόνια εγγύηση,el_GR
global.benefit.free_returns,Δωρεάν επιστροφές,el_GR
global.benefit.competitive_prices,ΑΝΤΑΓΩΝΙΣΤΙΚΕΣ ΤΙΜΕΣ,el_GR
global.back_homepage,Επιστροφή στην αρχική σελίδα,el_GR
global.add-to-cart,Προσθήκη στο καλάθι,el_GR
global.accept.terms.and.conditions,Αποδεχτείτε τους όρους και τις προϋποθέσεις,el_GR
general.next.button,Επόμενο,el_GR
general.edit.button,Επεξεργασία,el_GR
general.cancel.button,Ματαίωση,el_GR
general.back.button,Πίσω,el_GR
gdpr.privacy_policy,Πολιτική απορρήτου,el_GR
gdpr.message,"Χρησιμοποιούμε cookies στην ιστοσελίδα μας για να κάνουμε τις υπηρεσίες μας πιο αποτελεσματική και πιο φιλική προς το χρήστη. Επομένως, επιλέξτε ""Αποδοχή cookies""! Διαβάστε το %link% για περισσότερες πληροφορίες.",el_GR
gdpr.accept_cookies,Αποδεχτείτε τα cookies,el_GR
forms.submit.register,Κανω ΕΓΓΡΑΦΗ,el_GR
forms.submit.login,Σύνδεση,el_GR
forms.submit-btn,υποβάλλουν,el_GR
forms.save-btn,Αποθηκεύσετε,el_GR
forms.password,Κωδικός πρόσβασης,el_GR
forms.last-name,Επίθετο,el_GR
forms.forgot-password,Ξεχάσατε τον κωδικό,el_GR
forms.first-name,Ονομα,el_GR
forms.email,ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ,el_GR
forms.confirm-password,Επιβεβαίωση Κωδικού,el_GR
forms.accept_terms,Αποδεχτείτε τους όρους,el_GR
form.csrf.error.text,Κάτι πήγε στραβά. Συγνώμη.,el_GR
footer_subscribe.subscription_text,Εγγραφείτε και παραμείνετε πάντα ενημερωμένοι,el_GR
footer_subscribe.subscription_placeholder,Προσθήκη ηλεκτρονικού ταχυδρομείου,el_GR
footer.youtube.url,https://www.youtube.com/channel/uccdwfbarbzg98deud_-l_uq?sub_confirmation=1,el_GR
footer.twitter.url,https://twitter.com/myworld_uk,el_GR
footer.providers__title,Αποστολή και πληρωμή,el_GR
footer.pinterest.url,https://www.pinterest.com/myworldofficial/,el_GR
footer.official_partner,Επίσημος συνεργάτης,el_GR
footer.navigation_title.propositions,Κερδίστε χρήματα με το MyWorld,el_GR
footer.navigation_title.legal_information,Νομικές πληροφορίες,el_GR
footer.navigation_title.information,Πληροφορίες,el_GR
footer.navigation_title.customer_service,Εξυπηρέτηση πελατών,el_GR
footer.logo.url,/,el_GR
footer.logo.text,Χτισμένο με,el_GR
footer.logo.link.privacy,/ en / Απορρήτου,el_GR
footer.logo.link.imprint,/ en / αποτύπωμα,el_GR
footer.instagram.url,https://www.instagram.com/myworld.global/,el_GR
footer.follow,Ακολουθησε μας,el_GR
footer.facebook.url,https://www.facebook.com/myWorldGreece.Shopping,el_GR
footer.facebook.url,https://www.facebook.com/myWorld.Italia,it_IT
footer.facebook.url,https://www.facebook.com/myWorld.France,fr_FR
error_page.title,Η σελίδα δεν βρέθηκε.,el_GR
error_page.text,Δεν μπορούσαμε να βρούμε τη σελίδα που ψάχνετε.,el_GR
error_page.home_link,ΠΗΓΑΙΝΕ ΣΤΗΝ ΑΡΧΙΚΗ ΣΕΛΙΔΑ,el_GR
error.429,Πάρα πολλά αιτήματα,el_GR
error.404_description,Αυτή η σελίδα δεν μπορεί να βρεθεί. Παρακαλώ επιστρέψτε,el_GR
error.404,"Συγνώμη, κάτι πήγε στραβά",el_GR
email.orderEmail.salutationMale,Κύριος.,el_GR
email.orderEmail.salutationFemale,Κα / mrs.,el_GR
dummyPrepayment.prepaymentbank-info,MWS MyWorld Solutions AG: <br/> Unicredit Τράπεζα Αυστρία <br/> IBAN: AT19 1200 0529 5900 6605 <br/> BIC: BKAUATWW,el_GR
dummyPaymentInvoice.invoice,Πληρώστε με το τιμολόγιο:,el_GR
dummyPaymentInvoice.date_of_birth,Ημερομηνια γεννησης,el_GR
dummyPaymentCreditCard.name_on_card,Όνομα στην κάρτα,el_GR
dummyPaymentCreditCard.hidden_numbers,*********,el_GR
dummyPaymentCreditCard.card_type,Τύπος κάρτας,el_GR
dummyPaymentCreditCard.card_security_code,Cvc,el_GR
dummyPaymentCreditCard.card_number,Αριθμός κάρτας,el_GR
dummyPaymentCreditCard.card_expires,Ημερομηνία λήξης,el_GR
discount.voucher_code.usage_limit.reached,Το όριο χρήσης κώδικα κουπονιού έφτασε,el_GR
discount.successfully.applied,"Η έκπτωση """" display_name """" έχει εφαρμοστεί με επιτυχία",el_GR
discount.quote_change.does_not_apply_for_currency,"Το κουπόνι ""%code%"" απενεργοποιήθηκε επειδή δεν ισχύει για αυτό το νόμισμα.",el_GR
discount.quote_change.discount.not_available,Οι εκπτώσεις που έχετε επιλέξει για τα ακόλουθα στοιχεία Skus δεν είναι πλέον διαθέσιμα,el_GR
discount.quote_change.discount.amount_changed,Οι εκπτώσεις που επιλέξατε για τα ακόλουθα στοιχεία Skus έχουν αλλάξει,el_GR
discount.internal.shopping_points,Σημεία αγορών,el_GR
customer.token.invalid,Το διακριτικό είναι άκυρο,el_GR
customer.table.actions,Ενέργειες,el_GR
customer.signup,Νέος πελάτης?,el_GR
customer.signin,Συνδεθείτε,el_GR
customer.salutation.ms,Κυρία.,el_GR
customer.salutation.mrs,Κυρία.,el_GR
customer.salutation.mr,Κύριος.,el_GR
customer.salutation.dr,Δρ,el_GR
customer.reset.password.error.already.loggedIn,Ένας άλλος πελάτης που έχει ήδη συνδεθεί. Παρακαλώ αποσυνδεθείτε για να επαναφέρετε τον κωδικό πρόσβασής σας.,el_GR
customer.registration.title,Δημιουργήστε λογαριασμό,el_GR
customer.register,Κανω ΕΓΓΡΑΦΗ,el_GR
customer.profile.update,Ανανέωση προφίλ,el_GR
customer.profile.title,Ο λογαριασμός μου,el_GR
customer.profile.request.new_password,Νέος Κωδικός,el_GR
customer.profile.phone,Τηλέφωνο,el_GR
customer.profile.order_history,Τελευταίες παραγγελίες,el_GR
customer.profile.order_details.giftcard.label,Δωροκάρτα,el_GR
customer.profile.order_details,Λεπτομέρειες Παραγγελίας,el_GR
customer.profile.old_password,ΠΑΛΙΟΣ ΚΩΔΙΚΟΣ,el_GR
customer.profile.link,Το ΠΡΟΦΙΛ μου,el_GR
customer.profile.last_name,Επίθετο,el_GR
customer.profile.first_name,Ονομα,el_GR
customer.profile.email,ΗΛΕΚΤΡΟΝΙΚΗ ΔΙΕΥΘΥΝΣΗ,el_GR
customer.profile.delete.description,Αυτό θα διαγράψει όλες τις πληροφορίες λογαριασμού.,el_GR
customer.profile.delete.confirmation_question,Είστε βέβαιοι ότι θέλετε να διαγράψετε το λογαριασμό σας;,el_GR
customer.profile.delete,Διαγραφή λογαριασμού,el_GR
customer.profile.confirm.new_password,Επιβεβαιώστε τον καινούριο σας κωδικό,el_GR
customer.profile.change.success,Το προφίλ αποθηκεύτηκε με επιτυχία,el_GR
customer.profile.address.edit,Επεξεργασία,el_GR
customer.profile.address.delete,Διαγράφω,el_GR
customer.profile,Ο λογαριασμός μου,el_GR
customer.phone,Αριθμός τηλεφώνου,el_GR
customer.password.update,Άλλαξε κωδικό,el_GR
customer.password.restore,Ορίστε έναν νέο κωδικό πρόσβασης,el_GR
customer.password.request.new_password,Νέος Κωδικός,el_GR
customer.password.recovery.mail.sent,"Εάν υπάρχει ένας λογαριασμός που σχετίζεται με αυτή τη διεύθυνση ηλεκτρονικού ταχυδρομείου, θα λάβετε ένα μήνυμα ηλεκτρονικού ταχυδρομείου με περαιτέρω οδηγίες",el_GR
customer.password.old_password,ΠΑΛΙΟΣ ΚΩΔΙΚΟΣ,el_GR
customer.password.invalid_password,Ο τρέχων κωδικός πρόσβασης είναι λάθος,el_GR
customer.password.invalid,Ο κωδικός είναι μη έγκυρος,el_GR
customer.password.confirm.new_password,Επιβεβαίωση Κωδικού,el_GR
customer.password.changed,Ο κωδικός πρόσβασής σας άλλαξε με επιτυχία,el_GR
customer.password.change.success,Αλλαγή κωδικού πρόσβασης επιτυχής,el_GR
customer.password,Κωδικός πρόσβασης,el_GR
customer.order.view_order,Προβολή σειράς,el_GR
customer.order.view_all,Προβολή όλων,el_GR
customer.order.total,Σύνολο,el_GR
customer.order.taxTotal,Φόρος,el_GR
customer.order.subTotal,ΜΕΡΙΚΟ ΣΥΝΟΛΟ,el_GR
customer.order.shipping_address,Διεύθυνση αποστολής,el_GR
customer.order.shipment_method,Αποστολή,el_GR
