category_key,parent_category_key,name.de_DE,name.en_US,meta_title.de_DE,meta_title.en_US,meta_description.de_DE,meta_description.en_US,meta_keywords.de_DE,meta_keywords.en_US,is_active,is_in_menu,is_clickable,is_searchable,is_root,is_main,node_order,template_name,category_image_name.en_US,category_image_name.de_DE
piano_music,solo_instruments_music,"Piano Music","Piano Music","Piano Music","Piano Music","Piano Music","Piano Music","Piano Music","Piano Music",1,1,1,1,0,1,90,"Catalog (default)",,
string_instruments_music,solo_instruments_music,"String Instruments Music","String Instruments Music","String Instruments Music","String Instruments Music","String Instruments Music","String Instruments Music","String Instruments Music","String Instruments Music",1,1,1,1,0,1,90,"Catalog (default)",,
woodwind_music,solo_instruments_music,"Woodwind Music","Woodwind Music","Woodwind Music","Woodwind Music","Woodwind Music","Woodwind Music","Woodwind Music","Woodwind Music",1,1,1,1,0,1,90,"Catalog (default)",,
country_music,music,"Country Music","Country Music","Country Music","Country Music","Country Music","Country Music","Country Music","Country Music",1,1,1,1,0,1,90,"Catalog (default)",,
americana_country,country_music,"Americana Country","Americana Country","Americana Country","Americana Country","Americana Country","Americana Country","Americana Country","Americana Country",1,1,1,1,0,1,90,"Catalog (default)",,
bluegrass_country,country_music,"Bluegrass Country","Bluegrass Country","Bluegrass Country","Bluegrass Country","Bluegrass Country","Bluegrass Country","Bluegrass Country","Bluegrass Country",1,1,1,1,0,1,90,"Catalog (default)",,
classic_country,country_music,"Classic Country","Classic Country","Classic Country","Classic Country","Classic Country","Classic Country","Classic Country","Classic Country",1,1,1,1,0,1,90,"Catalog (default)",,
contemporary_country,country_music,"Contemporary Country","Contemporary Country","Contemporary Country","Contemporary Country","Contemporary Country","Contemporary Country","Contemporary Country","Contemporary Country",1,1,1,1,0,1,90,"Catalog (default)",,
honky_tonk,country_music,"Honky Tonk","Honky Tonk","Honky Tonk","Honky Tonk","Honky Tonk","Honky Tonk","Honky Tonk","Honky Tonk",1,1,1,1,0,1,90,"Catalog (default)",,
outlaw_country,country_music,"Outlaw Country","Outlaw Country","Outlaw Country","Outlaw Country","Outlaw Country","Outlaw Country","Outlaw Country","Outlaw Country",1,1,1,1,0,1,90,"Catalog (default)",,
tex_mex_country,country_music,"Tex-Mex Country","Tex-Mex Country","Tex-Mex Country","Tex-Mex Country","Tex-Mex Country","Tex-Mex Country","Tex-Mex Country","Tex-Mex Country",1,1,1,1,0,1,90,"Catalog (default)",,
dance_and_electro,music,"Dance & Electro","Dance & Electro","Dance & Electro","Dance & Electro","Dance & Electro","Dance & Electro","Dance & Electro","Dance & Electro",1,1,1,1,0,1,90,"Catalog (default)",,
ambient_music,dance_and_electro,"Ambient Music","Ambient Music","Ambient Music","Ambient Music","Ambient Music","Ambient Music","Ambient Music","Ambient Music",1,1,1,1,0,1,90,"Catalog (default)",,
edm,dance_and_electro,Edm,Edm,Edm,Edm,Edm,Edm,Edm,Edm,1,1,1,1,0,1,90,"Catalog (default)",,
electronica,dance_and_electro,Electronica,Electronica,Electronica,Electronica,Electronica,Electronica,Electronica,Electronica,1,1,1,1,0,1,90,"Catalog (default)",,
house,dance_and_electro,House,House,House,House,House,House,House,House,1,1,1,1,0,1,90,"Catalog (default)",,
techno,dance_and_electro,Techno,Techno,Techno,Techno,Techno,Techno,Techno,Techno,1,1,1,1,0,1,90,"Catalog (default)",,
trance,dance_and_electro,Trance,Trance,Trance,Trance,Trance,Trance,Trance,Trance,1,1,1,1,0,1,90,"Catalog (default)",,
fitness_and_workout,music,"Fitness & Workout","Fitness & Workout","Fitness & Workout","Fitness & Workout","Fitness & Workout","Fitness & Workout","Fitness & Workout","Fitness & Workout",1,1,1,1,0,1,90,"Catalog (default)",,
folk_and_songwriter,music,"Folk & Songwriter","Folk & Songwriter","Folk & Songwriter","Folk & Songwriter","Folk & Songwriter","Folk & Songwriter","Folk & Songwriter","Folk & Songwriter",1,1,1,1,0,1,90,"Catalog (default)",,
contemporary_folk,folk_and_songwriter,"Contemporary Folk","Contemporary Folk","Contemporary Folk","Contemporary Folk","Contemporary Folk","Contemporary Folk","Contemporary Folk","Contemporary Folk",1,1,1,1,0,1,90,"Catalog (default)",,
traditional_british_and_celtic_folk,folk_and_songwriter,"Traditional British & Celtic Folk","Traditional British & Celtic Folk","Traditional British & Celtic Folk","Traditional British & Celtic Folk","Traditional British & Celtic Folk","Traditional British & Celtic Folk","Traditional British & Celtic Folk","Traditional British & Celtic Folk",1,1,1,1,0,1,90,"Catalog (default)",,
traditional_folk,folk_and_songwriter,"Traditional Folk","Traditional Folk","Traditional Folk","Traditional Folk","Traditional Folk","Traditional Folk","Traditional Folk","Traditional Folk",1,1,1,1,0,1,90,"Catalog (default)",,
east_coast_hip_hop_and_rap,hip_hop_and_rap,"East Coast Hip Hop & Rap","East Coast Hip Hop & Rap","East Coast Hip Hop & Rap","East Coast Hip Hop & Rap","East Coast Hip Hop & Rap","East Coast Hip Hop & Rap","East Coast Hip Hop & Rap","East Coast Hip Hop & Rap",1,1,1,1,0,1,90,"Catalog (default)",,
experimental_rap,hip_hop_and_rap,"Experimental Rap","Experimental Rap","Experimental Rap","Experimental Rap","Experimental Rap","Experimental Rap","Experimental Rap","Experimental Rap",1,1,1,1,0,1,90,"Catalog (default)",,
german_hip_hop_and_rap,hip_hop_and_rap,"German Hip-Hop & Rap","German Hip-Hop & Rap","German Hip-Hop & Rap","German Hip-Hop & Rap","German Hip-Hop & Rap","German Hip-Hop & Rap","German Hip-Hop & Rap","German Hip-Hop & Rap",1,1,1,1,0,1,90,"Catalog (default)",,
old_school_hip_hop_and_rap,hip_hop_and_rap,"Old School Hip-Hop & Rap","Old School Hip-Hop & Rap","Old School Hip-Hop & Rap","Old School Hip-Hop & Rap","Old School Hip-Hop & Rap","Old School Hip-Hop & Rap","Old School Hip-Hop & Rap","Old School Hip-Hop & Rap",1,1,1,1,0,1,90,"Catalog (default)",,
west_coast_hip_hop_and_rap,hip_hop_and_rap,"West Coast Hip Hop & Rap","West Coast Hip Hop & Rap","West Coast Hip Hop & Rap","West Coast Hip Hop & Rap","West Coast Hip Hop & Rap","West Coast Hip Hop & Rap","West Coast Hip Hop & Rap","West Coast Hip Hop & Rap",1,1,1,1,0,1,90,"Catalog (default)",,
jazz,music,Jazz,Jazz,Jazz,Jazz,Jazz,Jazz,Jazz,Jazz,1,1,1,1,0,1,90,"Catalog (default)",,
acid_jazz,jazz,"Acid Jazz","Acid Jazz","Acid Jazz","Acid Jazz","Acid Jazz","Acid Jazz","Acid Jazz","Acid Jazz",1,1,1,1,0,1,90,"Catalog (default)",,
bebop_jazz,jazz,"Bebop Jazz","Bebop Jazz","Bebop Jazz","Bebop Jazz","Bebop Jazz","Bebop Jazz","Bebop Jazz","Bebop Jazz",1,1,1,1,0,1,90,"Catalog (default)",,
free_jazz_and_avantgarde,jazz,"Free Jazz & Avantgarde","Free Jazz & Avantgarde","Free Jazz & Avantgarde","Free Jazz & Avantgarde","Free Jazz & Avantgarde","Free Jazz & Avantgarde","Free Jazz & Avantgarde","Free Jazz & Avantgarde",1,1,1,1,0,1,90,"Catalog (default)",,
jazz_fusion,jazz,"Jazz Fusion","Jazz Fusion","Jazz Fusion","Jazz Fusion","Jazz Fusion","Jazz Fusion","Jazz Fusion","Jazz Fusion",1,1,1,1,0,1,90,"Catalog (default)",,
modern_post_bebop_jazz,jazz,"Modern Post Bebop Jazz","Modern Post Bebop Jazz","Modern Post Bebop Jazz","Modern Post Bebop Jazz","Modern Post Bebop Jazz","Modern Post Bebop Jazz","Modern Post Bebop Jazz","Modern Post Bebop Jazz",1,1,1,1,0,1,90,"Catalog (default)",,
swing_jazz,jazz,"Swing Jazz","Swing Jazz","Swing Jazz","Swing Jazz","Swing Jazz","Swing Jazz","Swing Jazz","Swing Jazz",1,1,1,1,0,1,90,"Catalog (default)",,
traditional_jazz_and_ragtime,jazz,"Traditional Jazz & Ragtime","Traditional Jazz & Ragtime","Traditional Jazz & Ragtime","Traditional Jazz & Ragtime","Traditional Jazz & Ragtime","Traditional Jazz & Ragtime","Traditional Jazz & Ragtime","Traditional Jazz & Ragtime",1,1,1,1,0,1,90,"Catalog (default)",,
vocal_jazz,jazz,"Vocal Jazz","Vocal Jazz","Vocal Jazz","Vocal Jazz","Vocal Jazz","Vocal Jazz","Vocal Jazz","Vocal Jazz",1,1,1,1,0,1,90,"Catalog (default)",,
kids_music,music,"Kids' Music","Kids' Music","Kids' Music","Kids' Music","Kids' Music","Kids' Music","Kids' Music","Kids' Music",1,1,1,1,0,1,90,"Catalog (default)",,
metal_and_hard_rock,music,"Metal & Hard Rock","Metal & Hard Rock","Metal & Hard Rock","Metal & Hard Rock","Metal & Hard Rock","Metal & Hard Rock","Metal & Hard Rock","Metal & Hard Rock",1,1,1,1,0,1,90,"Catalog (default)",,
alternative_metal,metal_and_hard_rock,"Alternative Metal","Alternative Metal","Alternative Metal","Alternative Metal","Alternative Metal","Alternative Metal","Alternative Metal","Alternative Metal",1,1,1,1,0,1,90,"Catalog (default)",,
black_metal,metal_and_hard_rock,"Black Metal","Black Metal","Black Metal","Black Metal","Black Metal","Black Metal","Black Metal","Black Metal",1,1,1,1,0,1,90,"Catalog (default)",,
death_metal,metal_and_hard_rock,"Death Metal","Death Metal","Death Metal","Death Metal","Death Metal","Death Metal","Death Metal","Death Metal",1,1,1,1,0,1,90,"Catalog (default)",,
hard_rock,metal_and_hard_rock,"Hard Rock","Hard Rock","Hard Rock","Hard Rock","Hard Rock","Hard Rock","Hard Rock","Hard Rock",1,1,1,1,0,1,90,"Catalog (default)",,
heavy_and_power_metal,metal_and_hard_rock,"Heavy & Power Metal","Heavy & Power Metal","Heavy & Power Metal","Heavy & Power Metal","Heavy & Power Metal","Heavy & Power Metal","Heavy & Power Metal","Heavy & Power Metal",1,1,1,1,0,1,90,"Catalog (default)",,
progressive_metal,metal_and_hard_rock,"Progressive Metal","Progressive Metal","Progressive Metal","Progressive Metal","Progressive Metal","Progressive Metal","Progressive Metal","Progressive Metal",1,1,1,1,0,1,90,"Catalog (default)",,
thrash_and_speed_metal,metal_and_hard_rock,"Thrash & Speed Metal","Thrash & Speed Metal","Thrash & Speed Metal","Thrash & Speed Metal","Thrash & Speed Metal","Thrash & Speed Metal","Thrash & Speed Metal","Thrash & Speed Metal",1,1,1,1,0,1,90,"Catalog (default)",,
new_age_and_meditation,music,"New Age & Meditation","New Age & Meditation","New Age & Meditation","New Age & Meditation","New Age & Meditation","New Age & Meditation","New Age & Meditation","New Age & Meditation",1,1,1,1,0,1,90,"Catalog (default)",,
meditation,new_age_and_meditation,Meditation,Meditation,Meditation,Meditation,Meditation,Meditation,Meditation,Meditation,1,1,1,1,0,1,90,"Catalog (default)",,
nature,new_age_and_meditation,Nature,Nature,Nature,Nature,Nature,Nature,Nature,Nature,1,1,1,1,0,1,90,"Catalog (default)",,
new_age,new_age_and_meditation,"New Age","New Age","New Age","New Age","New Age","New Age","New Age","New Age",1,1,1,1,0,1,90,"Catalog (default)",,
yoga,new_age_and_meditation,Yoga,Yoga,Yoga,Yoga,Yoga,Yoga,Yoga,Yoga,1,1,1,1,0,1,90,"Catalog (default)",,
party_music,music,"Party Music","Party Music","Party Music","Party Music","Party Music","Party Music","Party Music","Party Music",1,1,1,1,0,1,90,"Catalog (default)",,
christmas_songs,party_music,"Christmas Songs","Christmas Songs","Christmas Songs","Christmas Songs","Christmas Songs","Christmas Songs","Christmas Songs","Christmas Songs",1,1,1,1,0,1,90,"Catalog (default)",,
christmas_classics,christmas_songs,"Christmas Classics","Christmas Classics","Christmas Classics","Christmas Classics","Christmas Classics","Christmas Classics","Christmas Classics","Christmas Classics",1,1,1,1,0,1,90,"Catalog (default)",,
christmas_pop_music,christmas_songs,"Christmas Pop Music","Christmas Pop Music","Christmas Pop Music","Christmas Pop Music","Christmas Pop Music","Christmas Pop Music","Christmas Pop Music","Christmas Pop Music",1,1,1,1,0,1,90,"Catalog (default)",,
christmas_rock_music,christmas_songs,"Christmas Rock Music","Christmas Rock Music","Christmas Rock Music","Christmas Rock Music","Christmas Rock Music","Christmas Rock Music","Christmas Rock Music","Christmas Rock Music",1,1,1,1,0,1,90,"Catalog (default)",,
classical_christmas_music,christmas_songs,"Classical Christmas Music","Classical Christmas Music","Classical Christmas Music","Classical Christmas Music","Classical Christmas Music","Classical Christmas Music","Classical Christmas Music","Classical Christmas Music",1,1,1,1,0,1,90,"Catalog (default)",,
religious_christmas_music,christmas_songs,"Religious Christmas Music","Religious Christmas Music","Religious Christmas Music","Religious Christmas Music","Religious Christmas Music","Religious Christmas Music","Religious Christmas Music","Religious Christmas Music",1,1,1,1,0,1,90,"Catalog (default)",,
wedding_music,party_music,"Wedding Music","Wedding Music","Wedding Music","Wedding Music","Wedding Music","Wedding Music","Wedding Music","Wedding Music",1,1,1,1,0,1,90,"Catalog (default)",,
pop_music,music,"Pop Music","Pop Music","Pop Music","Pop Music","Pop Music","Pop Music","Pop Music","Pop Music",1,1,1,1,0,1,90,"Catalog (default)",,
contemporary_randb,pop_music,"Contemporary R&B","Contemporary R&B","Contemporary R&B","Contemporary R&B","Contemporary R&B","Contemporary R&B","Contemporary R&B","Contemporary R&B",1,1,1,1,0,1,90,"Catalog (default)",,
dance_pop,pop_music,"Dance Pop","Dance Pop","Dance Pop","Dance Pop","Dance Pop","Dance Pop","Dance Pop","Dance Pop",1,1,1,1,0,1,90,"Catalog (default)",,
pop_idols,pop_music,"Pop Idols","Pop Idols","Pop Idols","Pop Idols","Pop Idols","Pop Idols","Pop Idols","Pop Idols",1,1,1,1,0,1,90,"Catalog (default)",,
pop_oldies,pop_music,"Pop Oldies","Pop Oldies","Pop Oldies","Pop Oldies","Pop Oldies","Pop Oldies","Pop Oldies","Pop Oldies",1,1,1,1,0,1,90,"Catalog (default)",,
singer_songwriter_pop,pop_music,"Singer Songwriter Pop","Singer Songwriter Pop","Singer Songwriter Pop","Singer Songwriter Pop","Singer Songwriter Pop","Singer Songwriter Pop","Singer Songwriter Pop","Singer Songwriter Pop",1,1,1,1,0,1,90,"Catalog (default)",,
reggae,music,Reggae,Reggae,Reggae,Reggae,Reggae,Reggae,Reggae,Reggae,1,1,1,1,0,1,90,"Catalog (default)",,
dancehall_and_ragga,reggae,"Dancehall & Ragga","Dancehall & Ragga","Dancehall & Ragga","Dancehall & Ragga","Dancehall & Ragga","Dancehall & Ragga","Dancehall & Ragga","Dancehall & Ragga",1,1,1,1,0,1,90,"Catalog (default)",,
dub_reggae,reggae,"Dub Reggae","Dub Reggae","Dub Reggae","Dub Reggae","Dub Reggae","Dub Reggae","Dub Reggae","Dub Reggae",1,1,1,1,0,1,90,"Catalog (default)",,
roots_reggae,reggae,"Roots Reggae","Roots Reggae","Roots Reggae","Roots Reggae","Roots Reggae","Roots Reggae","Roots Reggae","Roots Reggae",1,1,1,1,0,1,90,"Catalog (default)",,
ska,reggae,Ska,Ska,Ska,Ska,Ska,Ska,Ska,Ska,1,1,1,1,0,1,90,"Catalog (default)",,
religious_music_and_gospel,music,"Religious Music & Gospel","Religious Music & Gospel","Religious Music & Gospel","Religious Music & Gospel","Religious Music & Gospel","Religious Music & Gospel","Religious Music & Gospel","Religious Music & Gospel",1,1,1,1,0,1,90,"Catalog (default)",,
rock_music,music,"Rock Music","Rock Music","Rock Music","Rock Music","Rock Music","Rock Music","Rock Music","Rock Music",1,1,1,1,0,1,90,"Catalog (default)",,
alternative_rock,rock_music,"Alternative Rock","Alternative Rock","Alternative Rock","Alternative Rock","Alternative Rock","Alternative Rock","Alternative Rock","Alternative Rock",1,1,1,1,0,1,90,"Catalog (default)",,
britpop,rock_music,Britpop,Britpop,Britpop,Britpop,Britpop,Britpop,Britpop,Britpop,1,1,1,1,0,1,90,"Catalog (default)",,
classic_rock,rock_music,"Classic Rock","Classic Rock","Classic Rock","Classic Rock","Classic Rock","Classic Rock","Classic Rock","Classic Rock",1,1,1,1,0,1,90,"Catalog (default)",,
grunge,rock_music,Grunge,Grunge,Grunge,Grunge,Grunge,Grunge,Grunge,Grunge,1,1,1,1,0,1,90,"Catalog (default)",,
indie_rock,rock_music,"Indie Rock","Indie Rock","Indie Rock","Indie Rock","Indie Rock","Indie Rock","Indie Rock","Indie Rock",1,1,1,1,0,1,90,"Catalog (default)",,
punk_music,rock_music,"Punk Music","Punk Music","Punk Music","Punk Music","Punk Music","Punk Music","Punk Music","Punk Music",1,1,1,1,0,1,90,"Catalog (default)",,
retro_rock_and_oldies,rock_music,"Retro Rock & Oldies","Retro Rock & Oldies","Retro Rock & Oldies","Retro Rock & Oldies","Retro Rock & Oldies","Retro Rock & Oldies","Retro Rock & Oldies","Retro Rock & Oldies",1,1,1,1,0,1,90,"Catalog (default)",,
schlager_and_german_folk_music,music,"Schlager & German Folk Music","Schlager & German Folk Music","Schlager & German Folk Music","Schlager & German Folk Music","Schlager & German Folk Music","Schlager & German Folk Music","Schlager & German Folk Music","Schlager & German Folk Music",1,1,1,1,0,1,90,"Catalog (default)",,
german_folk_music,schlager_and_german_folk_music,"German Folk Music","German Folk Music","German Folk Music","German Folk Music","German Folk Music","German Folk Music","German Folk Music","German Folk Music",1,1,1,1,0,1,90,"Catalog (default)",,
german_schlager,schlager_and_german_folk_music,"German Schlager","German Schlager","German Schlager","German Schlager","German Schlager","German Schlager","German Schlager","German Schlager",1,1,1,1,0,1,90,"Catalog (default)",,
soul_and_randb,music,"Soul & R&B","Soul & R&B","Soul & R&B","Soul & R&B","Soul & R&B","Soul & R&B","Soul & R&B","Soul & R&B",1,1,1,1,0,1,90,"Catalog (default)",,
classic_randb,soul_and_randb,"Classic R&B","Classic R&B","Classic R&B","Classic R&B","Classic R&B","Classic R&B","Classic R&B","Classic R&B",1,1,1,1,0,1,90,"Catalog (default)",,
doo_wop,soul_and_randb,"Doo Wop","Doo Wop","Doo Wop","Doo Wop","Doo Wop","Doo Wop","Doo Wop","Doo Wop",1,1,1,1,0,1,90,"Catalog (default)",,
funk,soul_and_randb,Funk,Funk,Funk,Funk,Funk,Funk,Funk,Funk,1,1,1,1,0,1,90,"Catalog (default)",,
motown,soul_and_randb,Motown,Motown,Motown,Motown,Motown,Motown,Motown,Motown,1,1,1,1,0,1,90,"Catalog (default)",,
soul,soul_and_randb,Soul,Soul,Soul,Soul,Soul,Soul,Soul,Soul,1,1,1,1,0,1,90,"Catalog (default)",,
soundtracks,music,Soundtracks,Soundtracks,Soundtracks,Soundtracks,Soundtracks,Soundtracks,Soundtracks,Soundtracks,1,1,1,1,0,1,90,"Catalog (default)",,
film_music_(symphonic),soundtracks,"Film Music (Symphonic)","Film Music (Symphonic)","Film Music (Symphonic)","Film Music (Symphonic)","Film Music (Symphonic)","Film Music (Symphonic)","Film Music (Symphonic)","Film Music (Symphonic)",1,1,1,1,0,1,90,"Catalog (default)",,
tv_series_soundtrack,soundtracks,"TV Series Soundtrack","TV Series Soundtrack","TV Series Soundtrack","TV Series Soundtrack","TV Series Soundtrack","TV Series Soundtrack","TV Series Soundtrack","TV Series Soundtrack",1,1,1,1,0,1,90,"Catalog (default)",,
video_game_soundtracks,soundtracks,"Video Game Soundtracks","Video Game Soundtracks","Video Game Soundtracks","Video Game Soundtracks","Video Game Soundtracks","Video Game Soundtracks","Video Game Soundtracks","Video Game Soundtracks",1,1,1,1,0,1,90,"Catalog (default)",,
world_music,music,"World Music","World Music","World Music","World Music","World Music","World Music","World Music","World Music",1,1,1,1,0,1,90,"Catalog (default)",,
african_music,world_music,"African Music","African Music","African Music","African Music","African Music","African Music","African Music","African Music",1,1,1,1,0,1,90,"Catalog (default)",,
caribbean_and_cuban_music,world_music,"Caribbean & Cuban Music","Caribbean & Cuban Music","Caribbean & Cuban Music","Caribbean & Cuban Music","Caribbean & Cuban Music","Caribbean & Cuban Music","Caribbean & Cuban Music","Caribbean & Cuban Music",1,1,1,1,0,1,90,"Catalog (default)",,
far_eastern_and_asian_music,world_music,"Far Eastern & Asian Music","Far Eastern & Asian Music","Far Eastern & Asian Music","Far Eastern & Asian Music","Far Eastern & Asian Music","Far Eastern & Asian Music","Far Eastern & Asian Music","Far Eastern & Asian Music",1,1,1,1,0,1,90,"Catalog (default)",,
latin_american_music,world_music,"Latin American Music","Latin American Music","Latin American Music","Latin American Music","Latin American Music","Latin American Music","Latin American Music","Latin American Music",1,1,1,1,0,1,90,"Catalog (default)",,
middle_east_music,world_music,"Middle East Music","Middle East Music","Middle East Music","Middle East Music","Middle East Music","Middle East Music","Middle East Music","Middle East Music",1,1,1,1,0,1,90,"Catalog (default)",,
tv_series,movies_music_and_gaming,"TV Series","TV Series","TV Series","TV Series","TV Series","TV Series","TV Series","TV Series",1,1,1,1,0,1,90,"Catalog (default)",,
action,tv_series,Action,Action,Action,Action,Action,Action,Action,Action,1,1,1,1,0,1,90,"Catalog (default)",,
children_and_young_adult,tv_series,"Children & Young Adult","Children & Young Adult","Children & Young Adult","Children & Young Adult","Children & Young Adult","Children & Young Adult","Children & Young Adult","Children & Young Adult",1,1,1,1,0,1,90,"Catalog (default)",,
comedy,tv_series,Comedy,Comedy,Comedy,Comedy,Comedy,Comedy,Comedy,Comedy,1,1,1,1,0,1,90,"Catalog (default)",,
cooking_and_nutrition_series,tv_series,"Cooking & Nutrition Series","Cooking & Nutrition Series","Cooking & Nutrition Series","Cooking & Nutrition Series","Cooking & Nutrition Series","Cooking & Nutrition Series","Cooking & Nutrition Series","Cooking & Nutrition Series",1,1,1,1,0,1,90,"Catalog (default)",,
crime_series,tv_series,"Crime Series","Crime Series","Crime Series","Crime Series","Crime Series","Crime Series","Crime Series","Crime Series",1,1,1,1,0,1,90,"Catalog (default)",,
documentary_series,tv_series,"Documentary Series","Documentary Series","Documentary Series","Documentary Series","Documentary Series","Documentary Series","Documentary Series","Documentary Series",1,1,1,1,0,1,90,"Catalog (default)",,
drama_series,tv_series,"Drama Series","Drama Series","Drama Series","Drama Series","Drama Series","Drama Series","Drama Series","Drama Series",1,1,1,1,0,1,90,"Catalog (default)",,
educational_series,tv_series,"Educational Series","Educational Series","Educational Series","Educational Series","Educational Series","Educational Series","Educational Series","Educational Series",1,1,1,1,0,1,90,"Catalog (default)",,
fantasy_series,tv_series,"Fantasy Series","Fantasy Series","Fantasy Series","Fantasy Series","Fantasy Series","Fantasy Series","Fantasy Series","Fantasy Series",1,1,1,1,0,1,90,"Catalog (default)",,
health_and_lifestyle_series,tv_series,"Health & Lifestyle Series","Health & Lifestyle Series","Health & Lifestyle Series","Health & Lifestyle Series","Health & Lifestyle Series","Health & Lifestyle Series","Health & Lifestyle Series","Health & Lifestyle Series",1,1,1,1,0,1,90,"Catalog (default)",,
horror_series,tv_series,"Horror Series","Horror Series","Horror Series","Horror Series","Horror Series","Horror Series","Horror Series","Horror Series",1,1,1,1,0,1,90,"Catalog (default)",,
lgbt_series,tv_series,"LGBT Series","LGBT Series","LGBT Series","LGBT Series","LGBT Series","LGBT Series","LGBT Series","LGBT Series",1,1,1,1,0,1,90,"Catalog (default)",,
mystery_series,tv_series,"Mystery Series","Mystery Series","Mystery Series","Mystery Series","Mystery Series","Mystery Series","Mystery Series","Mystery Series",1,1,1,1,0,1,90,"Catalog (default)",,
political_series,tv_series,"Political Series","Political Series","Political Series","Political Series","Political Series","Political Series","Political Series","Political Series",1,1,1,1,0,1,90,"Catalog (default)",,
reality_tv_and_talk_shows,tv_series,"Reality TV & Talk Shows","Reality TV & Talk Shows","Reality TV & Talk Shows","Reality TV & Talk Shows","Reality TV & Talk Shows","Reality TV & Talk Shows","Reality TV & Talk Shows","Reality TV & Talk Shows",1,1,1,1,0,1,90,"Catalog (default)",,
science_fiction_series,tv_series,"Science Fiction Series","Science Fiction Series","Science Fiction Series","Science Fiction Series","Science Fiction Series","Science Fiction Series","Science Fiction Series","Science Fiction Series",1,1,1,1,0,1,90,"Catalog (default)",,
soap_opera_and_telenovela,tv_series,"Soap Opera & Telenovela","Soap Opera & Telenovela","Soap Opera & Telenovela","Soap Opera & Telenovela","Soap Opera & Telenovela","Soap Opera & Telenovela","Soap Opera & Telenovela","Soap Opera & Telenovela",1,1,1,1,0,1,90,"Catalog (default)",,
video_games,movies_music_and_gaming,"Video Games","Video Games","Video Games","Video Games","Video Games","Video Games","Video Games","Video Games",1,1,1,1,0,1,90,"Catalog (default)",,
gaming_guides,video_games,"Gaming Guides","Gaming Guides","Gaming Guides","Gaming Guides","Gaming Guides","Gaming Guides","Gaming Guides","Gaming Guides",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo,video_games,Nintendo,Nintendo,Nintendo,Nintendo,Nintendo,Nintendo,Nintendo,Nintendo,1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_ds,nintendo,"Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_ds_accessories,nintendo_ds,"Nintendo DS Accessories","Nintendo DS Accessories","Nintendo DS Accessories","Nintendo DS Accessories","Nintendo DS Accessories","Nintendo DS Accessories","Nintendo DS Accessories","Nintendo DS Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_ds_consoles,nintendo_ds,"Nintendo DS Consoles","Nintendo DS Consoles","Nintendo DS Consoles","Nintendo DS Consoles","Nintendo DS Consoles","Nintendo DS Consoles","Nintendo DS Consoles","Nintendo DS Consoles",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_ds_games,nintendo_ds,"Nintendo DS Games","Nintendo DS Games","Nintendo DS Games","Nintendo DS Games","Nintendo DS Games","Nintendo DS Games","Nintendo DS Games","Nintendo DS Games",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_switch,nintendo,"Nintendo Switch","Nintendo Switch","Nintendo Switch","Nintendo Switch","Nintendo Switch","Nintendo Switch","Nintendo Switch","Nintendo Switch",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_switch_accessories,nintendo_switch,"Nintendo Switch Accessories","Nintendo Switch Accessories","Nintendo Switch Accessories","Nintendo Switch Accessories","Nintendo Switch Accessories","Nintendo Switch Accessories","Nintendo Switch Accessories","Nintendo Switch Accessories",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_switch_consoles,nintendo_switch,"Nintendo Switch Consoles","Nintendo Switch Consoles","Nintendo Switch Consoles","Nintendo Switch Consoles","Nintendo Switch Consoles","Nintendo Switch Consoles","Nintendo Switch Consoles","Nintendo Switch Consoles",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_switch_controller,nintendo_switch,"Nintendo Switch Controller","Nintendo Switch Controller","Nintendo Switch Controller","Nintendo Switch Controller","Nintendo Switch Controller","Nintendo Switch Controller","Nintendo Switch Controller","Nintendo Switch Controller",1,1,1,1,0,1,90,"Catalog (default)",,
nintendo_switch_games,nintendo_switch,"Nintendo Switch Games","Nintendo Switch Games","Nintendo Switch Games","Nintendo Switch Games","Nintendo Switch Games","Nintendo Switch Games","Nintendo Switch Games","Nintendo Switch Games",1,1,1,1,0,1,90,"Catalog (default)",,
other_nintendo_consoles_and_games,nintendo,"Other Nintendo Consoles & Games","Other Nintendo Consoles & Games","Other Nintendo Consoles & Games","Other Nintendo Consoles & Games","Other Nintendo Consoles & Games","Other Nintendo Consoles & Games","Other Nintendo Consoles & Games","Other Nintendo Consoles & Games",1,1,1,1,0,1,90,"Catalog (default)",,
wii_and_wii_u,nintendo,"Wii & Wii U","Wii & Wii U","Wii & Wii U","Wii & Wii U","Wii & Wii U","Wii & Wii U","Wii & Wii U","Wii & Wii U",1,1,1,1,0,1,90,"Catalog (default)",,
